FIPS Code,State,Area name,Attribute,Value
5107,AR,Phillips County,"Bachelor's degree or higher, 1990",1511
5107,AR,Phillips County,"Percent of adults who are not high school graduates, 1990",48.5
5107,AR,Phillips County,"Percent of adults who are high school graduates (or equivalent), 1990",22.4
5107,AR,Phillips County,"Percent of adults completing some college or associate degree, 1990",19.9
5107,AR,Phillips County,"Percent of adults with a bachelor's degree or higher, 1990",9.2
5107,AR,Phillips County,"Less than high school graduate, 2000",5831
5107,AR,Phillips County,"High school graduate (or equivalency), 2000",4080
5107,AR,Phillips County,"Some college or associate degree, 2000",3603
5107,AR,Phillips County,"Bachelor's degree or higher, 2000",1906
5107,AR,Phillips County,"Percent of adults who are not high school graduates, 2000",37.8
5107,AR,Phillips County,"Percent of adults who are high school graduates (or equivalent), 2000",26.5
5107,AR,Phillips County,"Percent of adults completing some college or associate degree, 2000",23.4
5107,AR,Phillips County,"Percent of adults with a bachelor's degree or higher, 2000",12.4
5107,AR,Phillips County,"Less than high school graduate, 2008-12",3671
5107,AR,Phillips County,"High school graduate (or equivalency), 2008-12",4124
5107,AR,Phillips County,"Some college or associate degree, 2008-12",4020
5107,AR,Phillips County,"Bachelor's degree or higher, 2008-12",1801
5107,AR,Phillips County,"Percent of adults who are not high school graduates, 2008-12",26.96092832
5107,AR,Phillips County,"Percent of adults who are high school graduates (or equivalent), 2008-12",30.28789659
5107,AR,Phillips County,"Percent of adults completing some college or associate degree, 2008-12",29.52408931
5107,AR,Phillips County,"Percent of adults with a bachelor's degree or higher, 2008-12",13.22708578
5107,AR,Phillips County,"Less than high school graduate, 2019-23",1811
5107,AR,Phillips County,"High school graduate (or equivalency), 2019-23",3505
5107,AR,Phillips County,"Some college or associate degree, 2019-23",3600
5107,AR,Phillips County,"Bachelor's degree or higher, 2019-23",1516
5107,AR,Phillips County,"Percent of adults who are not high school graduates, 2019-23",17.36004601
5107,AR,Phillips County,"Percent of adults who are high school graduates (or equivalent), 2019-23",33.59854294
5107,AR,Phillips County,"Percent of adults completing some college or associate degree, 2019-23",34.50920245
5107,AR,Phillips County,"Percent of adults with a bachelor's degree or higher, 2019-23",14.53220859
5109,AR,Pike County,2013 Urban Influence Code,10
5109,AR,Pike County,2024 Urban Influence Code,9
5109,AR,Pike County,2013 Rural-urban Continuum Code,9
5109,AR,Pike County,2023 Rural-urban Continuum Code,9
5109,AR,Pike County,"Less than a high school diploma, 1970",3740
5109,AR,Pike County,"High school diploma only, 1970",1216
5109,AR,Pike County,"Some college (1-3 years), 1970",202
5109,AR,Pike County,"Four years of college or higher, 1970",185
5109,AR,Pike County,"Percent of adults with less than a high school diploma, 1970",70
5109,AR,Pike County,"Percent of adults with a high school diploma only, 1970",22.8
5109,AR,Pike County,"Percent of adults completing some college (1-3 years), 1970",3.8
5109,AR,Pike County,"Percent of adults completing four years of college or higher, 1970",3.5
5109,AR,Pike County,"Less than a high school diploma, 1980",3288
5109,AR,Pike County,"High school diploma only, 1980",2143
5109,AR,Pike County,"Some college (1-3 years), 1980",463
5109,AR,Pike County,"Four years of college or higher, 1980",456
5109,AR,Pike County,"Percent of adults with less than a high school diploma, 1980",51.8
5109,AR,Pike County,"Percent of adults with a high school diploma only, 1980",33.7
5109,AR,Pike County,"Percent of adults completing some college (1-3 years), 1980",7.3
5109,AR,Pike County,"Percent of adults completing four years of college or higher, 1980",7.2
5109,AR,Pike County,"Less than high school graduate, 1990",2563
5109,AR,Pike County,"High school graduate (or equivalency), 1990",2508
5109,AR,Pike County,"Some college or associate degree, 1990",962
5109,AR,Pike County,"Bachelor's degree or higher, 1990",557
5109,AR,Pike County,"Percent of adults who are not high school graduates, 1990",38.9
5109,AR,Pike County,"Percent of adults who are high school graduates (or equivalent), 1990",38.1
5109,AR,Pike County,"Percent of adults completing some college or associate degree, 1990",14.6
5109,AR,Pike County,"Percent of adults with a bachelor's degree or higher, 1990",8.5
5109,AR,Pike County,"Less than high school graduate, 2000",2385
5109,AR,Pike County,"High school graduate (or equivalency), 2000",2997
5109,AR,Pike County,"Some college or associate degree, 2000",1501
5109,AR,Pike County,"Bachelor's degree or higher, 2000",770
5109,AR,Pike County,"Percent of adults who are not high school graduates, 2000",31.2
5109,AR,Pike County,"Percent of adults who are high school graduates (or equivalent), 2000",39.2
5109,AR,Pike County,"Percent of adults completing some college or associate degree, 2000",19.6
5109,AR,Pike County,"Percent of adults with a bachelor's degree or higher, 2000",10.1
5109,AR,Pike County,"Less than high school graduate, 2008-12",1635
5109,AR,Pike County,"High school graduate (or equivalency), 2008-12",2797
5109,AR,Pike County,"Some college or associate degree, 2008-12",2180
5109,AR,Pike County,"Bachelor's degree or higher, 2008-12",939
5109,AR,Pike County,"Percent of adults who are not high school graduates, 2008-12",21.65276122
5109,AR,Pike County,"Percent of adults who are high school graduates (or equivalent), 2008-12",37.04145146
5109,AR,Pike County,"Percent of adults completing some college or associate degree, 2008-12",28.8703483
5109,AR,Pike County,"Percent of adults with a bachelor's degree or higher, 2008-12",12.43543901
5109,AR,Pike County,"Less than high school graduate, 2019-23",914
5109,AR,Pike County,"High school graduate (or equivalency), 2019-23",2614
5109,AR,Pike County,"Some college or associate degree, 2019-23",2176
5109,AR,Pike County,"Bachelor's degree or higher, 2019-23",1387
5109,AR,Pike County,"Percent of adults who are not high school graduates, 2019-23",12.88957834
5109,AR,Pike County,"Percent of adults who are high school graduates (or equivalent), 2019-23",36.86362995
5109,AR,Pike County,"Percent of adults completing some college or associate degree, 2019-23",30.68678607
5109,AR,Pike County,"Percent of adults with a bachelor's degree or higher, 2019-23",19.56000564
5111,AR,Poinsett County,2013 Urban Influence Code,2
5111,AR,Poinsett County,2024 Urban Influence Code,4
5111,AR,Poinsett County,2013 Rural-urban Continuum Code,3
5111,AR,Poinsett County,2023 Rural-urban Continuum Code,3
5111,AR,Poinsett County,"Less than a high school diploma, 1970",10909
5111,AR,Poinsett County,"High school diploma only, 1970",2332
5111,AR,Poinsett County,"Some college (1-3 years), 1970",510
5111,AR,Poinsett County,"Four years of college or higher, 1970",519
5111,AR,Poinsett County,"Percent of adults with less than a high school diploma, 1970",76.4
5111,AR,Poinsett County,"Percent of adults with a high school diploma only, 1970",16.3
5111,AR,Poinsett County,"Percent of adults completing some college (1-3 years), 1970",3.6
5111,AR,Poinsett County,"Percent of adults completing four years of college or higher, 1970",3.6
5111,AR,Poinsett County,"Less than a high school diploma, 1980",9507
5111,AR,Poinsett County,"High school diploma only, 1980",4222
5111,AR,Poinsett County,"Some college (1-3 years), 1980",988
5111,AR,Poinsett County,"Four years of college or higher, 1980",979
5111,AR,Poinsett County,"Percent of adults with less than a high school diploma, 1980",60.6
5111,AR,Poinsett County,"Percent of adults with a high school diploma only, 1980",26.9
5111,AR,Poinsett County,"Percent of adults completing some college (1-3 years), 1980",6.3
5111,AR,Poinsett County,"Percent of adults completing four years of college or higher, 1980",6.2
5111,AR,Poinsett County,"Less than high school graduate, 1990",8075
5111,AR,Poinsett County,"High school graduate (or equivalency), 1990",5155
5111,AR,Poinsett County,"Some college or associate degree, 1990",1707
5111,AR,Poinsett County,"Bachelor's degree or higher, 1990",878
5111,AR,Poinsett County,"Percent of adults who are not high school graduates, 1990",51.1
5111,AR,Poinsett County,"Percent of adults who are high school graduates (or equivalent), 1990",32.6
5111,AR,Poinsett County,"Percent of adults completing some college or associate degree, 1990",10.8
5111,AR,Poinsett County,"Percent of adults with a bachelor's degree or higher, 1990",5.6
5111,AR,Poinsett County,"Less than high school graduate, 2000",6335
5111,AR,Poinsett County,"High school graduate (or equivalency), 2000",6580
5111,AR,Poinsett County,"Some college or associate degree, 2000",2706
5111,AR,Poinsett County,"Bachelor's degree or higher, 2000",1053
5111,AR,Poinsett County,"Percent of adults who are not high school graduates, 2000",38
5111,AR,Poinsett County,"Percent of adults who are high school graduates (or equivalent), 2000",39.5
5111,AR,Poinsett County,"Percent of adults completing some college or associate degree, 2000",16.2
5111,AR,Poinsett County,"Percent of adults with a bachelor's degree or higher, 2000",6.3
5111,AR,Poinsett County,"Less than high school graduate, 2008-12",4487
5111,AR,Poinsett County,"High school graduate (or equivalency), 2008-12",6958
5111,AR,Poinsett County,"Some college or associate degree, 2008-12",3635
5111,AR,Poinsett County,"Bachelor's degree or higher, 2008-12",1468
5111,AR,Poinsett County,"Percent of adults who are not high school graduates, 2008-12",27.11505922
5111,AR,Poinsett County,"Percent of adults who are high school graduates (or equivalent), 2008-12",42.04737733
5111,AR,Poinsett County,"Percent of adults completing some college or associate degree, 2008-12",21.96640077
5111,AR,Poinsett County,"Percent of adults with a bachelor's degree or higher, 2008-12",8.871162678
5111,AR,Poinsett County,"Less than high school graduate, 2019-23",2729
5111,AR,Poinsett County,"High school graduate (or equivalency), 2019-23",7105
5111,AR,Poinsett County,"Some college or associate degree, 2019-23",3778
5111,AR,Poinsett County,"Bachelor's degree or higher, 2019-23",1843
5111,AR,Poinsett County,"Percent of adults who are not high school graduates, 2019-23",17.65771595
5111,AR,Poinsett County,"Percent of adults who are high school graduates (or equivalent), 2019-23",45.97217729
5111,AR,Poinsett County,"Percent of adults completing some college or associate degree, 2019-23",24.44516338
5111,AR,Poinsett County,"Percent of adults with a bachelor's degree or higher, 2019-23",11.92494338
5113,AR,Polk County,2013 Urban Influence Code,11
5113,AR,Polk County,2024 Urban Influence Code,8
5113,AR,Polk County,2013 Rural-urban Continuum Code,7
5113,AR,Polk County,2023 Rural-urban Continuum Code,7
5113,AR,Polk County,"Less than a high school diploma, 1970",5313
5113,AR,Polk County,"High school diploma only, 1970",2063
5113,AR,Polk County,"Some college (1-3 years), 1970",379
5113,AR,Polk County,"Four years of college or higher, 1970",418
5113,AR,Polk County,"Percent of adults with less than a high school diploma, 1970",65
5113,AR,Polk County,"Percent of adults with a high school diploma only, 1970",25.2
5113,AR,Polk County,"Percent of adults completing some college (1-3 years), 1970",4.6
5113,AR,Polk County,"Percent of adults completing four years of college or higher, 1970",5.1
5113,AR,Polk County,"Less than a high school diploma, 1980",5332
5113,AR,Polk County,"High school diploma only, 1980",3467
5113,AR,Polk County,"Some college (1-3 years), 1980",984
5113,AR,Polk County,"Four years of college or higher, 1980",857
5113,AR,Polk County,"Percent of adults with less than a high school diploma, 1980",50.1
5113,AR,Polk County,"Percent of adults with a high school diploma only, 1980",32.6
5113,AR,Polk County,"Percent of adults completing some college (1-3 years), 1980",9.2
5113,AR,Polk County,"Percent of adults completing four years of college or higher, 1980",8.1
5113,AR,Polk County,"Less than high school graduate, 1990",4325
5113,AR,Polk County,"High school graduate (or equivalency), 1990",3813
5113,AR,Polk County,"Some college or associate degree, 1990",2235
5113,AR,Polk County,"Bachelor's degree or higher, 1990",1136
5113,AR,Polk County,"Percent of adults who are not high school graduates, 1990",37.6
5113,AR,Polk County,"Percent of adults who are high school graduates (or equivalent), 1990",33.1
5113,AR,Polk County,"Percent of adults completing some college or associate degree, 1990",19.4
5113,AR,Polk County,"Percent of adults with a bachelor's degree or higher, 1990",9.9
5113,AR,Polk County,"Less than high school graduate, 2000",3706
5113,AR,Polk County,"High school graduate (or equivalency), 2000",4887
5113,AR,Polk County,"Some college or associate degree, 2000",3434
5113,AR,Polk County,"Bachelor's degree or higher, 2000",1478
5113,AR,Polk County,"Percent of adults who are not high school graduates, 2000",27.4
5113,AR,Polk County,"Percent of adults who are high school graduates (or equivalent), 2000",36.2
5113,AR,Polk County,"Percent of adults completing some college or associate degree, 2000",25.4
5113,AR,Polk County,"Percent of adults with a bachelor's degree or higher, 2000",10.9
5113,AR,Polk County,"Less than high school graduate, 2008-12",2477
5113,AR,Polk County,"High school graduate (or equivalency), 2008-12",5423
5113,AR,Polk County,"Some college or associate degree, 2008-12",4714
5113,AR,Polk County,"Bachelor's degree or higher, 2008-12",1674
5113,AR,Polk County,"Percent of adults who are not high school graduates, 2008-12",17.3362262
5113,AR,Polk County,"Percent of adults who are high school graduates (or equivalent), 2008-12",37.95492721
5113,AR,Polk County,"Percent of adults completing some college or associate degree, 2008-12",32.99272116
5113,AR,Polk County,"Percent of adults with a bachelor's degree or higher, 2008-12",11.71612542
5113,AR,Polk County,"Less than high school graduate, 2019-23",1709
5113,AR,Polk County,"High school graduate (or equivalency), 2019-23",4853
5113,AR,Polk County,"Some college or associate degree, 2019-23",4653
5113,AR,Polk County,"Bachelor's degree or higher, 2019-23",2330
5113,AR,Polk County,"Percent of adults who are not high school graduates, 2019-23",12.61720192
5113,AR,Polk County,"Percent of adults who are high school graduates (or equivalent), 2019-23",35.82871908
5113,AR,Polk County,"Percent of adults completing some college or associate degree, 2019-23",34.35215947
5113,AR,Polk County,"Percent of adults with a bachelor's degree or higher, 2019-23",17.20191953
5115,AR,Pope County,2013 Urban Influence Code,8
5115,AR,Pope County,2024 Urban Influence Code,7
5115,AR,Pope County,2013 Rural-urban Continuum Code,5
5115,AR,Pope County,2023 Rural-urban Continuum Code,5
5115,AR,Pope County,"Less than a high school diploma, 1970",8887
5115,AR,Pope County,"High school diploma only, 1970",4001
5115,AR,Pope County,"Some college (1-3 years), 1970",1236
5115,AR,Pope County,"Four years of college or higher, 1970",1144
5115,AR,Pope County,"Percent of adults with less than a high school diploma, 1970",58.2
5115,AR,Pope County,"Percent of adults with a high school diploma only, 1970",26.2
5115,AR,Pope County,"Percent of adults completing some college (1-3 years), 1970",8.1
5115,AR,Pope County,"Percent of adults completing four years of college or higher, 1970",7.5
5115,AR,Pope County,"Less than a high school diploma, 1980",9397
5115,AR,Pope County,"High school diploma only, 1980",7471
5115,AR,Pope County,"Some college (1-3 years), 1980",2650
5115,AR,Pope County,"Four years of college or higher, 1980",2608
5115,AR,Pope County,"Percent of adults with less than a high school diploma, 1980",42.5
5115,AR,Pope County,"Percent of adults with a high school diploma only, 1980",33.8
5115,AR,Pope County,"Percent of adults completing some college (1-3 years), 1980",12
5115,AR,Pope County,"Percent of adults completing four years of college or higher, 1980",11.8
5115,AR,Pope County,"Less than high school graduate, 1990",9374
5115,AR,Pope County,"High school graduate (or equivalency), 1990",8549
5115,AR,Pope County,"Some college or associate degree, 1990",5931
5115,AR,Pope County,"Bachelor's degree or higher, 1990",4122
5115,AR,Pope County,"Percent of adults who are not high school graduates, 1990",33.5
5115,AR,Pope County,"Percent of adults who are high school graduates (or equivalent), 1990",30.6
5115,AR,Pope County,"Percent of adults completing some college or associate degree, 1990",21.2
5115,AR,Pope County,"Percent of adults with a bachelor's degree or higher, 1990",14.7
5115,AR,Pope County,"Less than high school graduate, 2000",7734
5115,AR,Pope County,"High school graduate (or equivalency), 2000",11501
5115,AR,Pope County,"Some college or associate degree, 2000",8549
5115,AR,Pope County,"Bachelor's degree or higher, 2000",6513
5115,AR,Pope County,"Percent of adults who are not high school graduates, 2000",22.6
5115,AR,Pope County,"Percent of adults who are high school graduates (or equivalent), 2000",33.5
5115,AR,Pope County,"Percent of adults completing some college or associate degree, 2000",24.9
5115,AR,Pope County,"Percent of adults with a bachelor's degree or higher, 2000",19
5115,AR,Pope County,"Less than high school graduate, 2008-12",6929
5115,AR,Pope County,"High school graduate (or equivalency), 2008-12",13439
5115,AR,Pope County,"Some college or associate degree, 2008-12",10495
5115,AR,Pope County,"Bachelor's degree or higher, 2008-12",7722
5115,AR,Pope County,"Percent of adults who are not high school graduates, 2008-12",17.9577556
5115,AR,Pope County,"Percent of adults who are high school graduates (or equivalent), 2008-12",34.82959699
5115,AR,Pope County,"Percent of adults completing some college or associate degree, 2008-12",27.199689
5115,AR,Pope County,"Percent of adults with a bachelor's degree or higher, 2008-12",20.0129584
5115,AR,Pope County,"Less than high school graduate, 2019-23",5819
5115,AR,Pope County,"High school graduate (or equivalency), 2019-23",14526
5115,AR,Pope County,"Some college or associate degree, 2019-23",10931
5115,AR,Pope County,"Bachelor's degree or higher, 2019-23",10224
5115,AR,Pope County,"Percent of adults who are not high school graduates, 2019-23",14.02168675
5115,AR,Pope County,"Percent of adults who are high school graduates (or equivalent), 2019-23",35.00240964
5115,AR,Pope County,"Percent of adults completing some college or associate degree, 2019-23",26.33975904
5115,AR,Pope County,"Percent of adults with a bachelor's degree or higher, 2019-23",24.63614458
5117,AR,Prairie County,2013 Urban Influence Code,7
5117,AR,Prairie County,2024 Urban Influence Code,6
5117,AR,Prairie County,2013 Rural-urban Continuum Code,8
5117,AR,Prairie County,2023 Rural-urban Continuum Code,8
5117,AR,Prairie County,"Less than a high school diploma, 1970",4101
5117,AR,Prairie County,"High school diploma only, 1970",1244
5117,AR,Prairie County,"Some college (1-3 years), 1970",220
5117,AR,Prairie County,"Four years of college or higher, 1970",197
5117,AR,Prairie County,"Percent of adults with less than a high school diploma, 1970",71.2
5117,AR,Prairie County,"Percent of adults with a high school diploma only, 1970",21.6
5117,AR,Prairie County,"Percent of adults completing some college (1-3 years), 1970",3.8
5117,AR,Prairie County,"Percent of adults completing four years of college or higher, 1970",3.4
5117,AR,Prairie County,"Less than a high school diploma, 1980",3456
5117,AR,Prairie County,"High school diploma only, 1980",1785
5117,AR,Prairie County,"Some college (1-3 years), 1980",402
5117,AR,Prairie County,"Four years of college or higher, 1980",395
5117,AR,Prairie County,"Percent of adults with less than a high school diploma, 1980",57.2
5117,AR,Prairie County,"Percent of adults with a high school diploma only, 1980",29.6
5117,AR,Prairie County,"Percent of adults completing some college (1-3 years), 1980",6.7
5117,AR,Prairie County,"Percent of adults completing four years of college or higher, 1980",6.5
5117,AR,Prairie County,"Less than high school graduate, 1990",2727
5117,AR,Prairie County,"High school graduate (or equivalency), 1990",2174
5117,AR,Prairie County,"Some college or associate degree, 1990",884
5117,AR,Prairie County,"Bachelor's degree or higher, 1990",451
5117,AR,Prairie County,"Percent of adults who are not high school graduates, 1990",43.7
5117,AR,Prairie County,"Percent of adults who are high school graduates (or equivalent), 1990",34.9
5117,AR,Prairie County,"Percent of adults completing some college or associate degree, 1990",14.2
5117,AR,Prairie County,"Percent of adults with a bachelor's degree or higher, 1990",7.2
5117,AR,Prairie County,"Less than high school graduate, 2000",2080
5117,AR,Prairie County,"High school graduate (or equivalency), 2000",2543
5117,AR,Prairie County,"Some college or associate degree, 2000",1335
5117,AR,Prairie County,"Bachelor's degree or higher, 2000",592
5117,AR,Prairie County,"Percent of adults who are not high school graduates, 2000",31.8
5117,AR,Prairie County,"Percent of adults who are high school graduates (or equivalent), 2000",38.8
5117,AR,Prairie County,"Percent of adults completing some college or associate degree, 2000",20.4
5117,AR,Prairie County,"Percent of adults with a bachelor's degree or higher, 2000",9
5117,AR,Prairie County,"Less than high school graduate, 2008-12",1452
5117,AR,Prairie County,"High school graduate (or equivalency), 2008-12",2756
5117,AR,Prairie County,"Some college or associate degree, 2008-12",1361
5117,AR,Prairie County,"Bachelor's degree or higher, 2008-12",629
5117,AR,Prairie County,"Percent of adults who are not high school graduates, 2008-12",23.42691191
5117,AR,Prairie County,"Percent of adults who are high school graduates (or equivalent), 2008-12",44.46595676
5117,AR,Prairie County,"Percent of adults completing some college or associate degree, 2008-12",21.95869635
5117,AR,Prairie County,"Percent of adults with a bachelor's degree or higher, 2008-12",10.14843498
5117,AR,Prairie County,"Less than high school graduate, 2019-23",835
5117,AR,Prairie County,"High school graduate (or equivalency), 2019-23",2605
5117,AR,Prairie County,"Some college or associate degree, 2019-23",1501
5117,AR,Prairie County,"Bachelor's degree or higher, 2019-23",991
5117,AR,Prairie County,"Percent of adults who are not high school graduates, 2019-23",14.0761969
5117,AR,Prairie County,"Percent of adults who are high school graduates (or equivalent), 2019-23",43.91436278
5117,AR,Prairie County,"Percent of adults completing some college or associate degree, 2019-23",25.30343898
5117,AR,Prairie County,"Percent of adults with a bachelor's degree or higher, 2019-23",16.70600135
5119,AR,Pulaski County,2013 Urban Influence Code,2
5119,AR,Pulaski County,2024 Urban Influence Code,4
5119,AR,Pulaski County,2013 Rural-urban Continuum Code,2
5119,AR,Pulaski County,2023 Rural-urban Continuum Code,2
5119,AR,Pulaski County,"Less than a high school diploma, 1970",64328
5119,AR,Pulaski County,"High school diploma only, 1970",53123
5119,AR,Pulaski County,"Some college (1-3 years), 1970",19896
5119,AR,Pulaski County,"Four years of college or higher, 1970",17684
5119,AR,Pulaski County,"Percent of adults with less than a high school diploma, 1970",41.5
5119,AR,Pulaski County,"Percent of adults with a high school diploma only, 1970",34.3
5119,AR,Pulaski County,"Percent of adults completing some college (1-3 years), 1970",12.8
5119,AR,Pulaski County,"Percent of adults completing four years of college or higher, 1970",11.4
5119,AR,Pulaski County,"Less than a high school diploma, 1980",55342
5119,AR,Pulaski County,"High school diploma only, 1980",70021
5119,AR,Pulaski County,"Some college (1-3 years), 1980",33290
5119,AR,Pulaski County,"Four years of college or higher, 1980",36849
5119,AR,Pulaski County,"Percent of adults with less than a high school diploma, 1980",28.3
5119,AR,Pulaski County,"Percent of adults with a high school diploma only, 1980",35.8
5119,AR,Pulaski County,"Percent of adults completing some college (1-3 years), 1980",17
5119,AR,Pulaski County,"Percent of adults completing four years of college or higher, 1980",18.8
5119,AR,Pulaski County,"Less than high school graduate, 1990",46784
5119,AR,Pulaski County,"High school graduate (or equivalency), 1990",63370
5119,AR,Pulaski County,"Some college or associate degree, 1990",60444
5119,AR,Pulaski County,"Bachelor's degree or higher, 1990",52402
5119,AR,Pulaski County,"Percent of adults who are not high school graduates, 1990",21
5119,AR,Pulaski County,"Percent of adults who are high school graduates (or equivalent), 1990",28.4
5119,AR,Pulaski County,"Percent of adults completing some college or associate degree, 1990",27.1
5119,AR,Pulaski County,"Percent of adults with a bachelor's degree or higher, 1990",23.5
5119,AR,Pulaski County,"Less than high school graduate, 2000",36873
5119,AR,Pulaski County,"High school graduate (or equivalency), 2000",63911
5119,AR,Pulaski County,"Some college or associate degree, 2000",68813
5119,AR,Pulaski County,"Bachelor's degree or higher, 2000",66324
5119,AR,Pulaski County,"Percent of adults who are not high school graduates, 2000",15.6
5119,AR,Pulaski County,"Percent of adults who are high school graduates (or equivalent), 2000",27.1
5119,AR,Pulaski County,"Percent of adults completing some college or associate degree, 2000",29.2
5119,AR,Pulaski County,"Percent of adults with a bachelor's degree or higher, 2000",28.1
5119,AR,Pulaski County,"Less than high school graduate, 2008-12",27767
5119,AR,Pulaski County,"High school graduate (or equivalency), 2008-12",70066
5119,AR,Pulaski County,"Some college or associate degree, 2008-12",76930
5119,AR,Pulaski County,"Bachelor's degree or higher, 2008-12",80590
5119,AR,Pulaski County,"Percent of adults who are not high school graduates, 2008-12",10.87396663
5119,AR,Pulaski County,"Percent of adults who are high school graduates (or equivalent), 2008-12",27.43887873
5119,AR,Pulaski County,"Percent of adults completing some college or associate degree, 2008-12",30.12692234
5119,AR,Pulaski County,"Percent of adults with a bachelor's degree or higher, 2008-12",31.56023231
5119,AR,Pulaski County,"Less than high school graduate, 2019-23",21745
5119,AR,Pulaski County,"High school graduate (or equivalency), 2019-23",67972
5119,AR,Pulaski County,"Some college or associate degree, 2019-23",79732
5119,AR,Pulaski County,"Bachelor's degree or higher, 2019-23",101068
5119,AR,Pulaski County,"Percent of adults who are not high school graduates, 2019-23",8.038311825
5119,AR,Pulaski County,"Percent of adults who are high school graduates (or equivalent), 2019-23",25.12670183
5119,AR,Pulaski County,"Percent of adults completing some college or associate degree, 2019-23",29.47393325
5119,AR,Pulaski County,"Percent of adults with a bachelor's degree or higher, 2019-23",37.36105309
5121,AR,Randolph County,2013 Urban Influence Code,9
5121,AR,Randolph County,2024 Urban Influence Code,8
5121,AR,Randolph County,2013 Rural-urban Continuum Code,7
5121,AR,Randolph County,2023 Rural-urban Continuum Code,7
5121,AR,Randolph County,"Less than a high school diploma, 1970",5698
5121,AR,Randolph County,"High school diploma only, 1970",1354
5121,AR,Randolph County,"Some college (1-3 years), 1970",315
5121,AR,Randolph County,"Four years of college or higher, 1970",200
5121,AR,Randolph County,"Percent of adults with less than a high school diploma, 1970",75.3
5121,AR,Randolph County,"Percent of adults with a high school diploma only, 1970",17.9
5121,AR,Randolph County,"Percent of adults completing some college (1-3 years), 1970",4.2
5121,AR,Randolph County,"Percent of adults completing four years of college or higher, 1970",2.6
5121,AR,Randolph County,"Less than a high school diploma, 1980",5880
5121,AR,Randolph County,"High school diploma only, 1980",2945
5121,AR,Randolph County,"Some college (1-3 years), 1980",710
5121,AR,Randolph County,"Four years of college or higher, 1980",644
5121,AR,Randolph County,"Percent of adults with less than a high school diploma, 1980",57.8
5121,AR,Randolph County,"Percent of adults with a high school diploma only, 1980",28.9
5121,AR,Randolph County,"Percent of adults completing some college (1-3 years), 1980",7
5121,AR,Randolph County,"Percent of adults completing four years of college or higher, 1980",6.3
5121,AR,Randolph County,"Less than high school graduate, 1990",4969
5121,AR,Randolph County,"High school graduate (or equivalency), 1990",3721
5121,AR,Randolph County,"Some college or associate degree, 1990",1344
5121,AR,Randolph County,"Bachelor's degree or higher, 1990",858
5121,AR,Randolph County,"Percent of adults who are not high school graduates, 1990",45.6
5121,AR,Randolph County,"Percent of adults who are high school graduates (or equivalent), 1990",34.2
5121,AR,Randolph County,"Percent of adults completing some college or associate degree, 1990",12.3
5121,AR,Randolph County,"Percent of adults with a bachelor's degree or higher, 1990",7.9
5121,AR,Randolph County,"Less than high school graduate, 2000",3755
5121,AR,Randolph County,"High school graduate (or equivalency), 2000",4684
5121,AR,Randolph County,"Some college or associate degree, 2000",2474
5121,AR,Randolph County,"Bachelor's degree or higher, 2000",1294
5121,AR,Randolph County,"Percent of adults who are not high school graduates, 2000",30.8
5121,AR,Randolph County,"Percent of adults who are high school graduates (or equivalent), 2000",38.4
5121,AR,Randolph County,"Percent of adults completing some college or associate degree, 2000",20.3
5121,AR,Randolph County,"Percent of adults with a bachelor's degree or higher, 2000",10.6
5121,AR,Randolph County,"Less than high school graduate, 2008-12",2448
5121,AR,Randolph County,"High school graduate (or equivalency), 2008-12",4958
5121,AR,Randolph County,"Some college or associate degree, 2008-12",3566
5121,AR,Randolph County,"Bachelor's degree or higher, 2008-12",1355
5121,AR,Randolph County,"Percent of adults who are not high school graduates, 2008-12",19.85884643
5121,AR,Randolph County,"Percent of adults who are high school graduates (or equivalent), 2008-12",40.22065385
5121,AR,Randolph County,"Percent of adults completing some college or associate degree, 2008-12",28.92836862
5121,AR,Randolph County,"Percent of adults with a bachelor's degree or higher, 2008-12",10.99213109
5121,AR,Randolph County,"Less than high school graduate, 2019-23",1782
5121,AR,Randolph County,"High school graduate (or equivalency), 2019-23",5182
5121,AR,Randolph County,"Some college or associate degree, 2019-23",3963
5121,AR,Randolph County,"Bachelor's degree or higher, 2019-23",1850
5121,AR,Randolph County,"Percent of adults who are not high school graduates, 2019-23",13.9469359
5121,AR,Randolph County,"Percent of adults who are high school graduates (or equivalent), 2019-23",40.55725131
5121,AR,Randolph County,"Percent of adults completing some college or associate degree, 2019-23",31.01667058
5121,AR,Randolph County,"Percent of adults with a bachelor's degree or higher, 2019-23",14.47914221
5123,AR,St. Francis County,2013 Urban Influence Code,3
5123,AR,St. Francis County,2024 Urban Influence Code,2
5123,AR,St. Francis County,2013 Rural-urban Continuum Code,6
5123,AR,St. Francis County,2023 Rural-urban Continuum Code,6
5123,AR,St. Francis County,"Less than a high school diploma, 1970",10224
5123,AR,St. Francis County,"High school diploma only, 1970",2775
5123,AR,St. Francis County,"Some college (1-3 years), 1970",821
5123,AR,St. Francis County,"Four years of college or higher, 1970",906
5123,AR,St. Francis County,"Percent of adults with less than a high school diploma, 1970",69.4
5123,AR,St. Francis County,"Percent of adults with a high school diploma only, 1970",18.8
5123,AR,St. Francis County,"Percent of adults completing some college (1-3 years), 1970",5.6
5123,AR,St. Francis County,"Percent of adults completing four years of college or higher, 1970",6.2
5123,AR,St. Francis County,"Less than a high school diploma, 1980",8881
5123,AR,St. Francis County,"High school diploma only, 1980",4566
5123,AR,St. Francis County,"Some college (1-3 years), 1980",1416
